TeamId,TeamName,SubmissionDate,Score
3764802,ThomasMo,2019-12-06 22:37:54,0.01252
3770951,Alexys Pereira,2019-12-06 22:37:54,0.01309
3923390,Woo Sung Jang,2019-12-06 22:37:54,0.01308
3766887,cerlymarco,2019-12-06 22:37:54,0.01246
4008828,Z Dog,2019-12-06 22:37:54,0.01729
3847309,XiaoyuYang,2019-12-06 22:37:54,0.01244
3999208,不乐无语,2019-12-06 22:37:54,0.01289
4001451,Edward0chen,2019-12-06 22:37:54,0.01242
3948359,Andrei Dukhounik,2019-12-06 22:37:54,0.01241
3765862,Mathurin Aché,2019-12-06 22:37:54,0.01243
3846948,Jacob,2019-12-06 22:37:54,0.01241
3840879,TheNerdyCat,2019-12-06 22:37:54,0.0125
3994934,Tang Hao,2019-12-06 22:37:54,0.01479
3961443,MA Junyi,2019-12-06 22:37:54,0.01243
3793560,Huangzz1718,2019-12-06 22:37:54,0.01241
3771908,Scottfree,2019-12-06 22:37:54,0.01242
3913850,asilon,2019-12-06 22:37:54,0.01289
3765862,Mathurin Aché,2019-12-06 22:37:54,0.01242
3779211,willyboy1,2019-12-06 22:37:54,0.01214
3921895,Ulf Pack,2019-12-06 22:37:54,0.01241
3988340,Kirill Stroganov,2019-12-06 22:37:53,0.01243
3986693,severus.banerjee,2019-12-06 22:37:53,0.01825
3770954,Zoe3,2019-12-06 22:37:53,0.01312
3986443,Ankita Sinha,2019-12-06 22:37:53,0.01242
3774082,Mohammed Qadir Khan,2019-12-06 22:37:53,0.01302
3946307,paulorufino,2019-12-06 22:37:53,0.01241
3928973,Dan Kinn,2019-12-06 22:37:53,0.0128
3875429,GOSS,2019-12-06 22:37:53,0.01239
3928973,Dan Kinn,2019-12-06 22:37:53,0.0127
3767211,rnrq,2019-12-06 22:37:53,0.01243
3769735,Mason Hansen,2019-12-06 22:37:53,0.1092
3764751,Y. Y,2019-12-06 22:37:53,0.01243
3764060,takuoko,2019-12-06 22:37:53,0.01231
3901810,Lorenzo Ampil,2019-12-06 22:37:53,0.01242
3784563,Hot Yinzer Takes,2019-12-06 22:37:53,0.0127
3941358,johnxuu,2019-12-06 22:37:53,0.01305
3833758,DavidGbodiOdaibo,2019-12-06 22:37:53,0.0125
3946094,Moon_hyungjoon,2019-12-06 22:37:53,0.01242
3851886,Yosuke Ishiguro,2019-12-06 22:37:53,0.01248
3769381,DataHackers,2019-12-06 22:37:53,0.01254
3772841,rivxhar5907,2019-12-06 22:37:54,0.01243
3766337,Arunkumar Venkataramanan,2019-12-06 22:37:54,0.01243
3766411,Smaba,2019-12-06 22:37:54,0.0132
3763805,jeremypmobley,2019-12-06 22:37:54,0.01266
3994934,Tang Hao,2019-12-06 22:37:54,0.01243
3770945,RyanCMcV,2019-12-06 22:37:53,0.01623
3824882,henrykf22,2019-12-06 22:37:53,0.01242
3994782,TooHard,2019-12-06 22:37:53,0.01242
3765302,theheena,2019-12-06 22:37:53,0.01766
3891738,Can Kural,2019-12-06 22:37:53,0.01244
3772841,rivxhar5907,2019-12-06 22:37:54,0.01243
3781569,Shaod Liu,2019-12-06 22:37:53,0.01242
3989877,Florian Schwarz,2019-12-06 22:37:53,0.01729
3769783,Siddharth Chandrakant,2019-12-06 22:37:53,0.01245
3779879,Srinivas vaddi,2019-12-06 22:37:53,0.01243
3869573,yapkan,2019-12-06 22:37:53,0.01261
3989752,Taylor #2,2019-12-06 22:37:53,0.01243
3768521,Tim Moore,2019-12-06 22:37:53,0.01333
3802196,tsomers,2019-12-06 22:37:53,0.01305
3946094,Moon_hyungjoon,2019-12-06 22:37:53,0.01241
3984312,shivyshiv,2019-12-06 22:37:53,0.01245
3831634,KrishnaK,2019-12-06 22:37:54,0.01249
3977298,229,2019-12-06 22:38:06,0.01285
3997710,Xiuchuanz,2019-12-06 22:38:07,0.01244
3849886,Summers,2019-12-06 22:38:07,0.01243
3765949,Pavel Pleskov,2019-12-06 22:38:07,0.01238
3908836,Jimin Yoon,2019-12-06 22:38:07,0.01243
3788713,Austin Brown,2019-12-06 22:38:07,0.01707
3766317,Nick Styles,2019-12-06 22:38:07,0.01244
3986833,zhuchengqi,2019-12-06 22:38:07,0.01247
3958650,Tobie Olivier,2019-12-06 22:38:07,0.01872
3764587,lionsheep24,2019-12-06 22:38:07,0.01263
3765153,Vlad Balanda,2019-12-06 22:38:07,0.01243
4000561,I want a job,2019-12-06 22:38:07,0.01242
3772272,Tanishq Gautam,2019-12-06 22:38:07,0.01243
3770526,Kelly Johnson,2019-12-06 22:38:07,0.01253
3879504,PAT,2019-12-06 22:38:07,0.01284
3770945,RyanCMcV,2019-12-06 22:38:07,0.01546
3769420,Ace_huang,2019-12-06 22:38:07,0.01629
3915601,yuto.s,2019-12-06 22:38:07,0.01625
3764336,Sqy,2019-12-06 22:38:07,0.01243
3845458,Yuya.O,2019-12-06 22:38:07,0.01233
3765557,大碗饭加蛋,2019-12-06 22:38:07,0.01242
3777035,luca spelgatti,2019-12-06 22:38:07,0.01242
3765861,luyaxin,2019-12-06 22:38:07,0.01243
3764549,Pedro Reis,2019-12-06 22:38:07,0.01243
3763957,Adrian Zinovei,2019-12-06 22:38:07,0.01244
3763227,Ian Astalosh,2019-12-06 22:38:07,0.01234
3776424,DB sports,2019-12-06 22:38:07,0.01209
3793252,Khairul Islam,2019-12-06 22:38:07,0.01245
3783486,kaggle446,2019-12-06 22:38:07,0.01242
3782510,MDFam,2019-12-06 22:38:07,0.01255
3784779,Jon Compton,2019-12-06 22:38:07,0.01242
3764537,liuzhangzhen,2019-12-06 22:38:07,0.01243
3772585,Tae heon Kim,2019-12-06 22:38:07,0.01242
3771394,Justin Coleman,2019-12-06 22:38:07,0.01242
4010841,yasu,2019-12-06 22:38:07,0.01717
3891684,InJu Kim,2019-12-06 22:38:07,0.01243
3945438,Pozdnyakov Yuri,2019-12-06 22:38:07,0.01254
3962935,Paweł Lubiński,2019-12-06 22:38:07,0.01241
3888771,YuhkiH,2019-12-06 22:38:07,0.01245
3774321,Drastamat,2019-12-06 22:38:07,0.01325
3886089,Football's Coming Home,2019-12-06 22:38:07,0.01243
3804164,RunFastRunFree,2019-12-06 22:38:07,0.01191
3784779,Jon Compton,2019-12-06 22:38:06,0.01242
3771454,Ehsan,2019-12-06 22:38:06,0.01376
3767112,Zee,2019-12-06 22:38:06,0.01243
3764107,kenmatsu4,2019-12-06 22:38:06,0.0128
3893877,amanemisa,2019-12-06 22:38:06,0.01421
3764916,SVJ24,2019-12-06 22:38:06,0.01317
3793252,Khairul Islam,2019-12-06 22:38:06,0.01243
4007698,Laurent R.,2019-12-06 22:38:06,0.01729
3923435,Marius Bjørkli,2019-12-06 22:38:06,0.01287
3816916,csoh,2019-12-06 22:38:06,0.01242
3771190,Tomonori Masui,2019-12-06 22:38:06,0.01217
3778919,fwj7,2019-12-06 22:38:06,0.01221
3938559,Abner_Zhu,2019-12-06 22:38:06,0.01247
3979603,_erica_kaggler,2019-12-06 22:38:06,0.01241
3764593,wangzhaoxu,2019-12-06 22:38:06,0.01246
3791131,Ryan Gong,2019-12-06 22:38:06,0.01259
4009359,Aybek Bekbaev,2019-12-06 22:38:06,0.01241
3765834,Pavel Govoruha,2019-12-06 22:38:06,0.01242
4008134,Jing Lu,2019-12-06 22:38:06,0.01242
3932976,Ayush GUPTA,2019-12-06 22:38:06,0.01246
3773169,My Odds Are Stacked,2019-12-06 22:38:06,0.01228
3781932,liuze,2019-12-06 22:38:07,0.01245
3953822,Rashid Haffadi,2019-12-06 22:38:07,0.01242
3763331,Ruslan Khalitov,2019-12-06 22:38:07,0.01245
3975545,DaniilChuykin,2019-12-06 22:38:07,0.01244
3768127,Tiemu,2019-12-06 22:38:07,0.01243
3963127,laboratory,2019-12-06 22:38:07,0.0124
4002974,Renato Aguiar,2019-12-06 22:38:07,0.01252
3923390,Woo Sung Jang,2019-12-06 22:38:06,0.01306
3763367,ZFTurbo,2019-12-06 22:38:06,0.01242
3877421,ceb263,2019-12-06 22:38:06,0.01298
3814315,Alexander Nichiporenko,2019-12-06 22:38:06,0.01243
3833982,Nitesh Chaudhry,2019-12-06 22:38:06,0.01247
3846969,Tim H,2019-12-06 22:38:06,0.01299
4008179,Gabriel Custódio,2019-12-06 22:38:06,0.01244
3819864,takmanman,2019-12-06 22:38:06,0.01301
3965644,vishwajeetshukla,2019-12-06 22:38:07,0.01246
3763586,suk1yak1,2019-12-06 22:38:19,0.01242
3890296,FEILI,2019-12-06 22:38:19,0.01729
3933488,DOUYG,2019-12-06 22:38:19,0.01244
3765378,SRK,2019-12-06 22:38:19,0.0124
3766021,Kamal Jain,2019-12-06 22:38:19,0.01243
3891738,Can Kural,2019-12-06 22:38:19,0.01243
3765372,heartkilla,2019-12-06 22:38:19,0.01247
4001237,Michal Sroka,2019-12-06 22:38:19,0.01349
3885614,ilya37,2019-12-06 22:38:19,0.01245
3770962,Kent,2019-12-06 22:38:19,0.01252
3767112,Zee,2019-12-06 22:38:19,0.01241
3973622,colligo,2019-12-06 22:38:19,0.01243
4006809,ThomasAnthony,2019-12-06 22:38:19,0.01301
3763538,Tarek Hamdi,2019-12-06 22:38:19,0.01242
3764272,wentixiaogege,2019-12-06 22:38:19,0.01243
3789801,Christoffer Karlsson,2019-12-06 22:38:19,0.01248
3994263,yoyoyo,2019-12-06 22:38:19,0.01539
3919466,gorogoroumaru,2019-12-06 22:38:19,0.01242
3981593,skyneteyes,2019-12-06 22:38:19,0.01242
3763683,akira,2019-12-06 22:38:19,0.01211
3764491,Yu,2019-12-06 22:38:19,0.01136
3777189,Sleepers,2019-12-06 22:38:19,0.01156
3887029,USC ISE Analytics!,2019-12-06 22:38:19,0.01235
3798894,Griffin Series,2019-12-06 22:38:19,0.01183
4029796,Executorg,2019-12-06 22:38:19,0.01241
3818366,SkyReaper,2019-12-06 22:38:19,0.01238
3831842,b15d030,2019-12-06 22:38:19,0.01236
3875091,Shao Yiqi,2019-12-06 22:38:19,0.01245
3794497,Humanitis,2019-12-06 22:38:19,0.01239
3772093,ddn_,2019-12-06 22:38:19,0.01242
3767181,Aman.cyberia,2019-12-06 22:38:19,0.01243
3993355,bebe,2019-12-06 22:38:19,0.01243
3784773,hmk,2019-12-06 22:38:19,0.01243
3993355,bebe,2019-12-06 22:38:19,0.01242
3769793,Lang Sys,2019-12-06 22:38:19,0.01242
3859355,asami,2019-12-06 22:38:19,0.01246
3773803,masa-suke,2019-12-06 22:38:19,0.01243
3763495,Aleksandr Kosolapov,2019-12-06 22:38:19,0.01243
3956147,wxs123,2019-12-06 22:38:19,0.01238
4006868,Piotrek Rozenbajgier,2019-12-06 22:38:19,0.01244
3766205,[ods] Vitali Burachonok,2019-12-06 22:38:19,0.01242
3765657,Vladimir Larin,2019-12-06 22:38:19,0.01243
3787997,Deep Chatterjee,2019-12-06 22:38:19,0.01242
3982203,Kota Iizuka,2019-12-06 22:38:19,0.01301
3982203,Kota Iizuka,2019-12-06 22:38:19,0.013
3839501,KonanComing,2019-12-06 22:38:19,0.01761
3886961,gavrand,2019-12-06 22:38:19,0.01243
3981293,The Elon Muskrats,2019-12-06 22:38:19,0.01243
3923342,Data4Breakfast,2019-12-06 22:38:19,0.01242
3811959,yorshka,2019-12-06 22:38:19,0.01243
3778278,hktxt,2019-12-06 22:38:19,0.01241
3781169,ashergaga,2019-12-06 22:38:19,0.01243
4002974,Renato Aguiar,2019-12-06 22:38:19,0.01251
3864830,smartbean,2019-12-06 22:38:19,0.01247
3763957,Adrian Zinovei,2019-12-06 22:38:19,0.01242
3983625,Narek Maloyan,2019-12-06 22:38:19,0.01241
3924750,Kaz,2019-12-06 22:38:19,0.01251
3996592,Agnieszka Matyja,2019-12-06 22:38:19,0.01243
3804164,RunFastRunFree,2019-12-06 22:38:19,0.01189
3765834,Pavel Govoruha,2019-12-06 22:38:19,0.01242
3783624,ItalicLoveGun,2019-12-06 22:38:19,0.01294
3868346,Migs Rocha,2019-12-06 22:38:19,0.01244
3868346,Migs Rocha,2019-12-06 22:38:19,0.01242
3779563,Sami N,2019-12-06 22:38:19,0.01274
4001237,Michal Sroka,2019-12-06 22:38:19,0.01339
3884862,Kuntal Chakraborty,2019-12-06 22:38:19,0.01461
3837325,Rachid Ahed,2019-12-06 22:38:19,0.01244
3790070,F.Y.R.J.,2019-12-06 22:38:19,0.01166
3764954,shimaw28,2019-12-06 22:38:19,0.01235
3775327,Fernando Contreras,2019-12-06 22:38:19,0.01461
3999109,Tianjian Meng,2019-12-06 22:38:19,0.01243
3996608,iamrouss,2019-12-06 22:38:19,0.01251
3775395,Justin Dumouchelle,2019-12-06 22:38:19,0.01276
4002849,Cory Wilson,2019-12-06 22:38:19,0.01729
3764159,Dmitriy Guller,2019-12-06 22:38:19,0.01237
3917288,Ladle Patel,2019-12-06 22:38:19,0.01243
3983044,kes | Glib Kechyn,2019-12-06 22:38:19,0.01243
3834943,Mark Eckdahl,2019-12-06 22:38:19,0.01246
3998834,Elahi,2019-12-06 22:38:19,0.01238
3766332,seba,2019-12-06 22:38:30,0.01232
4033591,kitaura,2019-12-06 22:38:30,0.01242
3767681,octaddust,2019-12-06 22:38:30,0.01239
3878456,Imada Hanako,2019-12-06 22:38:30,0.01263
3811451,Robert McKee,2019-12-06 22:38:30,0.01324
3851895,Shiunwen,2019-12-06 22:38:30,0.01241
3768441,Deadline Fighter,2019-12-06 22:38:30,0.01137
3877962,Murata Hoshi,2019-12-06 22:38:30,0.01243
3763614,hukuda222,2019-12-06 22:38:30,0.0125
3854715,charlie_s,2019-12-06 22:38:30,0.0117
3767438,goku,2019-12-06 22:38:30,0.01243
3775269,tdefoin,2019-12-06 22:38:30,0.01222
4043124,Chaeyeon Yoo,2019-12-06 22:38:30,0.01243
3985230,toronto_ds,2019-12-06 22:38:30,0.01204
3937066,Michael Bian,2019-12-06 22:38:30,0.01193
3817768,Jeffrey Chung,2019-12-06 22:38:30,0.01207
3843244,Akira Nakamura,2019-12-06 22:38:30,0.01239
3961542,Team PBD,2019-12-06 22:38:30,0.01306
3770583,Zoltan,2019-12-06 22:38:30,0.01147
3777241,vinmuk,2019-12-06 22:38:30,0.0113
3770790,Coffee Club,2019-12-06 22:38:30,0.01224
3813308,Radeeswar,2019-12-06 22:38:30,0.01244
3809571,nyanp,2019-12-06 22:38:30,0.01176
3775376,KrisztianSz,2019-12-06 22:38:30,0.01209
3768071,Fundamental Geometricalism,2019-12-06 22:38:30,0.01171
4040686,DaisukeN,2019-12-06 22:38:30,0.01245
4040686,DaisukeN,2019-12-06 22:38:30,0.01245
3765005,Debut_Kele,2019-12-06 22:38:30,0.01244
3764491,Yu,2019-12-06 22:38:30,0.01134
3882382,tamura,2019-12-06 22:38:30,0.01242
3831634,KrishnaK,2019-12-06 22:38:30,0.01248
3773866,I need  an internship,2019-12-06 22:38:30,0.438
3773357,mANDy,2019-12-06 22:38:30,0.01323
3971544,mohi12345,2019-12-06 22:38:30,0.01302
3906783,zehengl,2019-12-06 22:38:30,0.01244
3862710,Gig,2019-12-06 22:38:30,0.01242
3872640,Maho #2,2019-12-06 22:38:30,0.01243
3764223,CAI DeSI Drift,2019-12-06 22:38:30,0.01236
3810911,RIStina_aguilera,2019-12-06 22:38:30,0.0123
3764928,乔世吉,2019-12-06 22:38:30,0.01226
3766922,Establish The Run,2019-12-06 22:38:30,0.01144
3877391,A goofy team,2019-12-06 22:38:30,0.01324
3770790,Coffee Club,2019-12-06 22:38:30,0.01223
3833062,ZJU squad,2019-12-06 22:38:30,0.01235
3768858,mtodisco10,2019-12-06 22:38:30,0.01253
3782694,Keith SZE,2019-12-06 22:38:30,0.01219
3973491,Feodeera Sondach,2019-12-06 22:38:30,0.01243
3779278,PSThorbell,2019-12-06 22:38:30,0.01243
3775376,KrisztianSz,2019-12-06 22:38:30,0.01208
3766809,ConorM,2019-12-06 22:38:30,0.01491
3777688,サングユー,2019-12-06 22:38:30,0.01153
3763373,Yujiro Kita,2019-12-06 22:38:30,0.01225
3764668,Cc_So_Niubility,2019-12-06 22:38:30,0.01268
4006350,Vladimir,2019-12-06 22:38:30,0.01247
3786760,hakusai,2019-12-06 22:38:30,0.01241
3802301,mengnanyi,2019-12-06 22:38:30,0.01242
3982896,kehai,2019-12-06 22:38:30,0.01234
3878026,Tsukamoto Mitsuru,2019-12-06 22:38:30,0.01247
3769679,Deep Snappers,2019-12-06 22:38:30,0.01122
3987000,Shiggy,2019-12-06 22:38:30,0.01244
3878138,Kuno Nori,2019-12-06 22:38:30,0.01243
3878287,Okubo Katsumi,2019-12-06 22:38:30,0.0124
3800210,mohamed,2019-12-06 22:38:30,0.01232
3771877,statnik,2019-12-06 22:38:30,0.01294
3981468,DocSavage,2019-12-06 22:38:30,0.01708
3986352,无陵,2019-12-06 22:38:30,0.01244
3775053,Carryon Calvin,2019-12-06 22:38:30,0.01707
3772146,hookbook,2019-12-06 22:38:30,0.0125
3849254,Sirish Somanchi,2019-12-06 22:38:30,0.02426
3780237,PeterWendel,2019-12-06 22:38:30,0.01255
3768495,Paulo Pinto,2019-12-06 22:38:30,0.01245
3834763,AlexanderGeiger,2019-12-06 22:38:30,0.01154
3763961,Alexander,2019-12-06 22:38:30,0.01246
3907121,LemuelPR,2019-12-06 22:38:30,0.01262
3764032,Chia-Ta Tsai,2019-12-06 22:38:30,0.01745
3923342,Data4Breakfast,2019-12-06 22:38:30,0.01242
3900068,Team Room 42,2019-12-06 22:38:30,0.01292
3764670,Syracuse Sport Analytics,2019-12-06 22:38:30,0.0164
3816662,andre_beton,2019-12-06 22:38:30,0.01279
3989767,Your Ad Could Be Here,2019-12-06 22:38:30,0.01195
3764614,Three people,2019-12-06 22:38:30,0.01287
3816951,singlefish,2019-12-06 22:38:30,0.01241
3915686,go!go!curry!,2019-12-06 22:38:30,0.01241
3890550,Solomon Xian,2019-12-06 22:38:30,0.01242
3786389,Pavel Salikov,2019-12-06 22:38:30,0.01243
3904607,P3n9W31,2019-12-06 22:38:30,0.01244
3806556,Tverdov Konstantin,2019-12-06 22:38:30,0.01199
4001862,Sergey Zhitansky,2019-12-06 22:38:30,0.01242
3772534,tamo123,2019-12-06 22:38:43,0.01225
3991309,Ramadan,2019-12-06 22:38:43,0.01588
3780862,abromberg,2019-12-06 22:38:43,0.0157
3770532,thomas kern,2019-12-06 22:38:43,0.01233
3827959,ishio,2019-12-06 22:38:43,0.01238
3870494,Zeeshan,2019-12-06 22:38:43,0.01244
3785294,steubk,2019-12-06 22:38:43,0.0124
3765869,Davide Anastasia,2019-12-06 22:38:43,0.01353
3766072,wychwood,2019-12-06 22:38:43,0.01236
3948842,Daizu,2019-12-06 22:38:43,0.01183
3932515,Phil Walsh,2019-12-06 22:38:43,0.01726
3767144,octapi,2019-12-06 22:38:43,0.01261
3766116,Atanas Atanasov,2019-12-06 22:38:43,0.01241
3913197,Kaz-U,2019-12-06 22:38:43,0.01176
3912051,Tatanka007,2019-12-06 22:38:43,0.01243
3986032,DHK123,2019-12-06 22:38:43,0.0124
3933233,shuheioka,2019-12-06 22:38:43,0.01242
3766225,IDRK,2019-12-06 22:38:43,0.01256
3993252,Anton Morkovkin,2019-12-06 22:38:43,0.01244
3764614,Three people,2019-12-06 22:38:43,0.01275
3764199,Jiazhen Xi,2019-12-06 22:38:43,0.01246
3765032,Jordan,2019-12-06 22:38:43,0.02088
3765787,Kyle Wang,2019-12-06 22:38:44,0.0122
3880970,Appian,2019-12-06 22:38:44,0.013
3864830,smartbean,2019-12-06 22:38:44,0.01239
3792701,You Sanu'ze You Lose,2019-12-06 22:38:44,0.01165
3901554,LaHora,2019-12-06 22:38:44,0.01242
3763257,Massoud Hosseinali,2019-12-06 22:38:44,0.01244
3769809,McSnappy,2019-12-06 22:38:44,0.0137
3910202,K-hime,2019-12-06 22:38:44,0.01234
3777227,Tam D,2019-12-06 22:38:44,0.01286
3850354,Ryu Tomita,2019-12-06 22:38:44,0.01225
3780978,Liyang,2019-12-06 22:38:44,0.01606
3775850,Unstetig,2019-12-06 22:38:44,0.01308
3947806,PhysicsAndFootball,2019-12-06 22:38:44,0.01218
3885862,Jean-Philippe MARY,2019-12-06 22:38:44,0.0123
3866064,taninotsu,2019-12-06 22:38:44,0.01266
4000963,EduardVoinea,2019-12-06 22:38:44,0.01241
3765787,Kyle Wang,2019-12-06 22:38:44,0.01219
3793491,TeamSX,2019-12-06 22:38:43,0.01669
3764616,看你心情...,2019-12-06 22:38:43,0.01188
3855056,Balaji Venkateswaran,2019-12-06 22:38:43,0.01243
3775315,Nilotpal Das,2019-12-06 22:38:43,0.01219
3767929,Arateris,2019-12-06 22:38:43,0.01219
3781168,Honto no Jikan,2019-12-06 22:38:43,0.01242
3987000,Shiggy,2019-12-06 22:38:43,0.01242
3785966,NFL = No Free Lunch,2019-12-06 22:38:43,0.0122
3802322,Kohei TANAKA,2019-12-06 22:38:43,0.01196
3768580,Kostiantyn Isaienkov,2019-12-06 22:38:43,0.01282
3765613,go_bears,2019-12-06 22:38:43,0.01174
3941249,Kishi,2019-12-06 22:38:43,0.01243
3927201,Alex Sinclair,2019-12-06 22:38:43,0.01268
3772146,hookbook,2019-12-06 22:38:43,0.01243
3770633,pBuoro,2019-12-06 22:38:43,0.01219
3764434,John Kyvetos,2019-12-06 22:38:43,0.01245
3764521,Mike Zhu,2019-12-06 22:38:43,0.01256
3770516,Arthur  Llau,2019-12-06 22:38:43,0.01246
3995319,hdkidz,2019-12-06 22:38:43,0.01246
3768620,Alexander Polyakov,2019-12-06 22:38:43,0.01246
3816958,jiheeyu,2019-12-06 22:38:43,0.01243
3767144,octapi,2019-12-06 22:38:43,0.01258
3809571,nyanp,2019-12-06 22:38:43,0.01166
3765032,Jordan,2019-12-06 22:38:43,0.01311
3767267,dot dash •⁃ don't crash,2019-12-06 22:38:43,0.01155
3775315,Nilotpal Das,2019-12-06 22:38:43,0.01214
3777182,cjwh,2019-12-06 22:38:43,0.01229
3768380,Back-propagating the Backfield,2019-12-06 22:38:43,0.01234
3865840,Junye Luo,2019-12-06 22:38:43,0.01314
3768910,Smash,2019-12-06 22:38:43,0.01225
3779278,PSThorbell,2019-12-06 22:38:43,0.0124
3763933,Rzeznik,2019-12-06 22:38:43,0.01239
3767438,goku,2019-12-06 22:38:43,0.01242
3795204,doodledood,2019-12-06 22:38:44,0.01288
3818057,JaehongJeong,2019-12-06 22:38:43,0.01243
4040549,Zander,2019-12-06 22:38:43,0.01242
3785294,steubk,2019-12-06 22:38:43,0.01232
3764554,KoitoU,2019-12-06 22:38:43,0.01228
3766072,wychwood,2019-12-06 22:38:43,0.01233
3939921,Igor Dudchenko,2019-12-06 22:38:43,0.01243
3772478,someone,2019-12-06 22:38:43,0.01248
4010230,HONIHITAK,2019-12-06 22:38:43,0.01244
3794755,AntonNegreba,2019-12-06 22:38:43,0.01241
3818057,JaehongJeong,2019-12-06 22:38:43,0.01243
3767681,octaddust,2019-12-06 22:38:44,0.01238
3896226,Sergey Yakushin,2019-12-06 22:38:55,0.01246
3781814,suuuuuu,2019-12-06 22:38:56,0.01237
3966684,ANTON Baxdela,2019-12-06 22:38:56,0.01539
3770870,Giba,2019-12-06 22:38:56,0.01243
3763680,Zoopal2LondonRPZ,2019-12-06 22:38:56,0.01252
3771877,statnik,2019-12-06 22:38:56,0.01284
3933774,Uriel Corona,2019-12-06 22:38:56,0.01297
3981468,DocSavage,2019-12-06 22:38:56,0.01705
3780978,Liyang,2019-12-06 22:38:56,0.01517
3765352,Bo Peng,2019-12-06 22:38:56,0.01242
3786284,SB_VLC,2019-12-06 22:38:56,0.01284
3786284,SB_VLC,2019-12-06 22:38:56,0.01275
3788078,SICS,2019-12-06 22:38:56,0.0121
3766615,Vitalii Peretiatko,2019-12-06 22:38:56,0.01253
3983843,JEP,2019-12-06 22:38:56,0.01197
3896226,Sergey Yakushin,2019-12-06 22:38:56,0.01245
3766584,Gert,2019-12-06 22:38:56,0.01141
3810517,denis,2019-12-06 22:38:56,0.01233
3787930,Predicting like Tony Romo,2019-12-06 22:38:56,0.01238
3904415,Our Gordon Savior,2019-12-06 22:38:55,0.01705
3962022,Mike Kim,2019-12-06 22:38:56,0.01249
3782389,touchdown,2019-12-06 22:38:56,0.01244
3781672,If Eternity Should Fail,2019-12-06 22:38:56,0.01194
4043478,lucaskg,2019-12-06 22:38:56,0.01479
4043478,lucaskg,2019-12-06 22:38:56,0.01244
3880707,zhbain,2019-12-06 22:38:56,0.01241
3765559,vroom,2019-12-06 22:38:56,0.01179
3764366,Mike C,2019-12-06 22:38:56,0.01284
3775415,Leonardo Ribeiro,2019-12-06 22:38:56,0.0124
3780152,AndNov,2019-12-06 22:38:56,0.01244
3841049,EconGuy,2019-12-06 22:38:56,0.01675
3767224,Deimon Devil Bats,2019-12-06 22:38:56,0.01131
3775350,andrekos,2019-12-06 22:38:56,0.01241
3782587,TSA,2019-12-06 22:38:56,0.01266
3835849,DeliveryClub,2019-12-06 22:38:56,0.01217
3793491,TeamSX,2019-12-06 22:38:56,0.01667
3831360,hmdhmd,2019-12-06 22:38:56,0.0114
3842220,Lights,2019-12-06 22:38:55,0.01243
3820414,MichaelBeers,2019-12-06 22:38:55,0.01471
3769809,McSnappy,2019-12-06 22:38:55,0.01307
3849932,Group 1,2019-12-06 22:38:55,0.01243
3836010,The Data Miners,2019-12-06 22:38:55,0.01508
3766496,Nanashi,2019-12-06 22:38:55,0.01245
3850303,Spurius,2019-12-06 22:38:55,0.01243
3765424,Aviv Levi,2019-12-06 22:38:55,0.01374
3868708,Powered by Thai Diner,2019-12-06 22:38:55,0.01257
3763281,Mycroft Holmes,2019-12-06 22:38:55,0.01316
3776641,JesseFischer,2019-12-06 22:38:55,0.01234
3763961,Alexander,2019-12-06 22:38:55,0.01239
3766496,Nanashi,2019-12-06 22:38:55,0.01244
3763227,Ian Astalosh,2019-12-06 22:38:55,0.0123
3868708,Powered by Thai Diner,2019-12-06 22:38:55,0.01256
3763177,Eric Freeman,2019-12-06 22:38:55,0.01235
3767743,Soshi,2019-12-06 22:38:55,0.0124
3767267,dot dash •⁃ don't crash,2019-12-06 22:38:55,0.01153
3856906,Casual Observer,2019-12-06 22:38:55,0.01241
3895500,NFL,2019-12-06 22:38:55,0.01231
3768135,Taumaru,2019-12-06 22:38:55,0.01253
3763187,Fall of the Jedi,2019-12-06 22:38:55,0.01176
3764161,loveisp,2019-12-06 22:38:55,0.0125
3810517,denis,2019-12-06 22:38:55,0.0123
3845974,Aggelos G,2019-12-06 22:38:55,0.01242
3836010,The Data Miners,2019-12-06 22:38:55,0.0139
3947806,PhysicsAndFootball,2019-12-06 22:38:55,0.0121
3993351,The cosmopolitain pretender,2019-12-06 22:38:55,0.01475
3810904,Sophie Antoniak,2019-12-06 22:38:55,0.01795
3798154,we don't know the rules,2019-12-06 22:38:55,0.01143
3766475,Shun_PI + colun,2019-12-06 22:38:56,0.01188
3864661,petesim1,2019-12-06 22:38:55,0.43863
3993947,Hailiang Du,2019-12-06 22:38:55,0.01322
3918160,Wei-ting Chiu,2019-12-06 22:38:55,0.0124
3764366,Mike C,2019-12-06 22:38:55,0.01253
3811681,L&W,2019-12-06 22:38:55,0.01225
3796775,jyacky,2019-12-06 22:38:55,0.01208
3765370,dog and chick,2019-12-06 22:39:08,0.01226
3770801,Beagle Kagglers,2019-12-06 22:39:08,0.0117
3771865,nrsgwr,2019-12-06 22:39:08,0.01175
3769803,MapleTriskit,2019-12-06 22:39:08,0.01195
3769588,Allison Rountree,2019-12-06 22:39:08,0.01544
3998268,SimonW & SonamP,2019-12-06 22:39:08,0.01298
3933774,Uriel Corona,2019-12-06 22:39:08,0.01296
3763936,Alvaro,2019-12-06 22:39:08,0.01233
3769052,YapaGenou,2019-12-06 22:39:08,0.01235
